"aluno_id","escola_id","tamanho_escola","grupo","horas_estudo","desempenho"
3770,78,24,"A",19.1,73.7896929596416
3771,78,24,"A",22.7,97.3583412555848
3772,78,24,"A",17.7,63.9919021677523
3773,78,24,"A",25.6,102.55310465902
3774,78,24,"B",20.8,77.2758517225574
3775,78,24,"A",21.1,69.1114964023248
3776,78,24,"B",22.4,74.5019792974133
3777,78,24,"A",13,72.2984767389342
3778,78,24,"A",18.9,76.056746833658
3779,78,24,"B",19.8,58.9710311103904
3780,78,24,"A",15.8,70.755227412012
3781,78,24,"A",18.9,90.9174987202275
3782,78,24,"A",16,71.2595653997033
3783,78,24,"B",19.8,92.1007183786598
3784,78,24,"A",11.8,62.2327248799978
3785,78,24,"A",20,85.9205939090399
3786,78,24,"B",16.4,71.8194487012196
3787,79,47,"B",22.7,91.3120159530969
3788,79,47,"A",11.1,51.8588137367728
3789,79,47,"A",19.1,80.2790724337853
3790,79,47,"B",18.1,88.0048135262689
3791,79,47,"B",22.7,77.2942848852174
3792,79,47,"B",12.6,82.1561008251544
3793,79,47,"B",16.8,71.9632484749934
3794,79,47,"B",21.8,78.203900682356
3795,79,47,"A",21.4,73.2246569020779
3796,79,47,"A",20.4,85.1491116605948
3797,79,47,"A",20.1,71.2976588386143
3798,79,47,"A",12.3,57.1465022329032
3799,79,47,"A",22.4,81.5739356927759
3800,79,47,"A",19.8,65.7574266499573
3801,79,47,"B",11.7,60.4524349915984
3802,79,47,"B",18.3,93.0483637633068
3803,79,47,"B",22.8,84.5769761841898
3804,79,47,"A",21.8,89.5556631045834
3805,79,47,"A",16.4,61.6244466398186
3806,79,47,"A",22.6,66.4908836427298
3807,79,47,"A",17.4,83.7765156592193
3808,79,47,"A",20.5,81.5340591591223
3809,79,47,"A",22.7,97.0230789047914
3810,79,47,"B",20.5,89.0984457256605
3811,79,47,"B",16.3,56.6740460254177
3812,79,47,"B",22.2,92.9231108870797
3813,79,47,"A",24.9,79.204600089647
3814,79,47,"B",15.2,72.1002897326871
3815,79,47,"A",18.2,79.3838067209507
3816,79,47,"A",23,79.0393891960909
3817,79,47,"A",15.5,67.113886901844
3818,79,47,"B",12.1,68.2439937227993
3819,79,47,"A",17,77.6585299624783
3820,79,47,"A",23.2,72.021983829112
3821,79,47,"B",13.5,84.4267000535436
3822,79,47,"A",18,87.7755833128245
3823,79,47,"A",22.8,81.5545340787114
3824,79,47,"B",19.1,65.1110178351294
3825,79,47,"B",21.2,89.9984742434928
3826,79,47,"A",25.4,104.243351282537
3827,79,47,"B",22.6,74.9598479847942
3828,79,47,"B",21.3,83.2490847661984
3829,79,47,"B",20.9,69.6978742419279
3830,79,47,"B",14.3,67.4508065532319
3831,79,47,"B",22.3,88.4778680772516
3832,79,47,"A",21.1,70.0534086415958
3833,79,47,"B",20.6,72.1268942226653
3834,80,40,"B",19.2,75.9761720193802
3835,80,40,"A",13.9,66.5093332484062
3836,80,40,"B",19.6,79.5434549885569
3837,80,40,"A",24,85.0652936397168
3838,80,40,"B",16.6,59.191422487618
3839,80,40,"B",11.8,57.4620159108388
3840,80,40,"A",26.4,90.7748669159086
3841,80,40,"A",16.7,78.7942938420765
3842,80,40,"A",23.6,96.9953855209679
3843,80,40,"B",21.5,86.9458016210428
3844,80,40,"B",25.6,88.205509723271
3845,80,40,"B",18.8,83.0469671658426
3846,80,40,"A",17.8,67.9129062995826
3847,80,40,"A",25.9,70.5687549993742
3848,80,40,"A",27.6,89.4475421403975
3849,80,40,"B",20.3,78.0984109196376
3850,80,40,"B",19.7,72.9792584206074
3851,80,40,"A",22,65.0433975672854
3852,80,40,"A",16.3,63.5228944423751
3853,80,40,"A",21,93.4379376445592
3854,80,40,"B",15,63.5766940154269
3855,80,40,"A",17.8,76.5211635345098
3856,80,40,"B",22.2,80.5722160006364
3857,80,40,"B",15.9,87.3418830611008
3858,80,40,"A",22.4,84.7525689515613
3859,80,40,"B",21,97.7178460814112
3860,80,40,"A",24.7,95.4103639571837
3861,80,40,"B",27.7,79.1696764750484
3862,80,40,"A",16.7,75.9164526588031
3863,80,40,"B",20.6,84.5648759015964
3864,80,40,"B",25.2,82.7476047193286
3865,80,40,"A",19.8,76.613764302728
3866,80,40,"A",16.4,74.8210512963661
3867,80,40,"A",15,57.0770054605817
3868,80,40,"A",24.6,69.7813859358677
3869,80,40,"A",29.4,88.3497225685652
3870,80,40,"A",14.8,75.6904933384401
3871,80,40,"A",19.4,88.1304097770839
3872,80,40,"A",12.7,49.6467932137138
3873,80,40,"A",19.3,77.2193483036191
3874,81,43,"B",17.8,69.3985815704005
3875,81,43,"A",19,73.7433810712271
3876,81,43,"B",30.6,103.827544971506
3877,81,43,"A",13.5,86.3651334071046
3878,81,43,"A",20.8,78.5585403527891
3879,81,43,"A",26.4,89.9884276146683
3880,81,43,"A",16.6,60.9020384809074
3881,81,43,"A",15.8,95.7333662193869
3882,81,43,"A",19.2,78.5485578158549
3883,81,43,"B",24.3,92.1355511153706
3884,81,43,"A",17.7,80.2412353850126
3885,81,43,"B",14.9,62.2751171737825
3886,81,43,"B",19.3,80.2607841821616
3887,81,43,"A",11,55.9689396661097
3888,81,43,"A",13.1,70.4458832619055
3889,81,43,"B",23.4,87.5739920781222
3890,81,43,"A",20.9,73.588980315721
3891,81,43,"A",10.4,54.6003103885765
3892,81,43,"B",21.5,82.7345503926616
3893,81,43,"A",9.8,65.5017142047003
3894,81,43,"B",17.3,76.8024224572619
3895,81,43,"B",20.2,95.7526075298775
3896,81,43,"A",13.3,65.0182027832638
3897,81,43,"A",24.1,81.6494601672011
3898,81,43,"B",23.9,77.9302950001378
3899,81,43,"A",16.4,96.4498207713143
3900,81,43,"A",23.5,79.4766702653158
3901,81,43,"A",19.8,90.368039366431
3902,81,43,"A",21.7,72.7899355454744
3903,81,43,"A",21.7,93.7642103669883
3904,81,43,"B",13.9,73.5077870127342
3905,81,43,"B",10.9,59.8022082045456
3906,81,43,"B",27.9,94.3125375100811
3907,81,43,"B",20,89.0692050721597
3908,81,43,"A",20.6,88.3622312509517
3909,81,43,"A",14.3,73.2428104807584
3910,81,43,"A",23.6,82.0575199966332
3911,81,43,"A",26.4,76.3973493140354
3912,81,43,"A",25.2,79.9648967558717
3913,81,43,"A",11,57.6373970020204
3914,81,43,"A",14.9,77.2372839891269
3915,81,43,"A",19.4,75.677607932012
3916,81,43,"B",21.8,86.6446595858869
3917,82,52,"B",16.9,81.5116392733101
3918,82,52,"A",15.7,80.637331882273
3919,82,52,"A",20,94.7016121038394
3920,82,52,"B",15.3,69.731125872338
3921,82,52,"B",27.3,88.3919417244351
3922,82,52,"A",11.8,62.1902623437654
3923,82,52,"A",21.1,92.2186421613236
3924,82,52,"B",11.1,63.2593719211705
3925,82,52,"A",17.1,75.1960485158444
3926,82,52,"A",25,82.6542463440774
3927,82,52,"B",23.6,83.3478758502372
3928,82,52,"B",13.5,72.66011431244
3929,82,52,"B",13.2,62.2910137022206
3930,82,52,"A",19.3,86.4924836070955
3931,82,52,"B",15.3,63.5727148062084
3932,82,52,"A",20.7,87.8649390282662
3933,82,52,"A",15.2,67.3369282813253
3934,82,52,"A",12.7,61.7710787103181
3935,82,52,"B",17.4,85.3415920743884
3936,82,52,"A",14.2,71.1980700812891
3937,82,52,"A",23.4,86.8162205172271
3938,82,52,"B",17.8,88.0129648738554
3939,82,52,"A",18.9,84.5277014676449
3940,82,52,"A",24.6,86.2452152405787
3941,82,52,"A",26.5,82.1434830947683
3942,82,52,"A",18.9,80.4630312159814
3943,82,52,"A",20.4,77.6017483274609
3944,82,52,"A",24.3,93.0913408547967
3945,82,52,"A",18.4,68.6103758940098
3946,82,52,"A",14.9,66.8476292522288
3947,82,52,"B",23.1,107.495057566725
3948,82,52,"A",13,80.2030465158793
3949,82,52,"A",18.1,68.6212588322984
3950,82,52,"A",17.5,72.1807881890328
3951,82,52,"A",17,74.609519529029
3952,82,52,"A",8.1,56.170875557611
3953,82,52,"A",16.8,82.23641575179
3954,82,52,"B",24.2,88.2984451276899
3955,82,52,"A",17.2,88.5104257912483
3956,82,52,"A",16.6,74.0357124953302
3957,82,52,"A",16.4,81.728779016267
3958,82,52,"B",15.6,76.1468546307071
3959,82,52,"A",19.7,68.2350585715502
3960,82,52,"A",21.5,71.0507648558182
3961,82,52,"B",24.9,87.9902768831105
3962,82,52,"A",12.8,55.0158068354395
3963,82,52,"A",20.7,73.5877925329877
3964,82,52,"B",18.5,83.1813995400993
3965,82,52,"A",20.2,85.7969150733622
3966,82,52,"B",15,68.8378353794993
3967,82,52,"A",19.3,79.3561853060698
3968,82,52,"B",14.5,62.368343474726
3969,83,36,"A",21.8,81.8422415338433
3970,83,36,"A",15.4,80.298517398892
3971,83,36,"A",19.4,89.247832621323
3972,83,36,"B",10.6,55.8208491127319
3973,83,36,"B",20.5,77.9170718919605
3974,83,36,"B",23.6,84.2062884275651
3975,83,36,"A",22.2,84.564653051452
3976,83,36,"A",23.4,74.9880228232972
3977,83,36,"B",13.7,71.8412323580919
3978,83,36,"B",18.5,81.8678294964351
3979,83,36,"B",18.9,91.129680617035
3980,83,36,"B",22,73.8225306214419
3981,83,36,"A",18.5,82.2665014028213
3982,83,36,"A",18.3,74.9244052983972
3983,83,36,"A",25.9,75.2422757870528
3984,83,36,"A",23.5,100.987095676189
3985,83,36,"B",12.1,60.054723530906
3986,83,36,"B",17.6,70.8896191750705
3987,83,36,"A",15.2,70.3615758606572
3988,83,36,"B",31,98.9053014525013
3989,83,36,"A",17.2,76.828901652162
3990,83,36,"A",23.7,73.416057719528
3991,83,36,"B",19.5,73.3888477326036
3992,83,36,"B",19.6,84.4942286695726
3993,83,36,"A",21.1,74.397173319015
3994,83,36,"B",18.6,79.6269473536773
3995,83,36,"A",22.5,84.5776006662445
3996,83,36,"A",21.4,89.5690289910345
3997,83,36,"A",12.4,73.5748595259936
3998,83,36,"A",16.9,78.202655723603
3999,83,36,"B",17.1,83.8431283710099
4000,83,36,"B",17.1,78.2720273583848
4001,83,36,"A",23.4,78.5141259771157
4002,83,36,"A",25.1,84.9131693926087
4003,83,36,"B",15.5,67.7984210458858
4004,83,36,"B",21.3,75.9216040841578
4005,84,59,"A",14.5,81.3901799489493
4006,84,59,"A",17,83.5343262530191
4007,84,59,"A",20.4,83.4482778111949
4008,84,59,"B",18.4,77.6464699996486
4009,84,59,"A",16.5,74.6581280228724
4010,84,59,"A",14.2,67.1927501435225
4011,84,59,"B",18,80.9069178511479
4012,84,59,"B",19.4,68.2262709335678
4013,84,59,"B",21.4,72.7779454872979
4014,84,59,"B",15.7,78.8628088177765
4015,84,59,"B",21.5,75.5966899353341
4016,84,59,"A",14.5,77.9133103887405
4017,84,59,"A",17,76.2569143055218
4018,84,59,"A",21,83.3163393278211
4019,84,59,"A",16.4,72.8798896312885
4020,84,59,"B",16.1,70.2902413301716
4021,84,59,"B",19,92.0687917747889
4022,84,59,"B",19.3,75.842171207903
4023,84,59,"B",22.9,104.003590667801
4024,84,59,"A",18.3,79.4319560669989
4025,84,59,"A",12.4,68.935608818028
4026,84,59,"A",16.6,79.4955642670297
4027,84,59,"A",16.7,80.9037637236768
4028,84,59,"B",15.5,60.4972462881579
4029,84,59,"A",20.5,79.7356428637231
4030,84,59,"A",29.2,95.3539885007723
4031,84,59,"A",22.4,73.3005820852166
4032,84,59,"A",18.6,68.9317098943263
4033,84,59,"A",21.2,77.232755392349
4034,84,59,"A",25,91.8038461762554
4035,84,59,"A",18,73.1778382464618
4036,84,59,"A",21.9,75.5500069734719
4037,84,59,"A",21.4,70.1594793974382
4038,84,59,"B",18.7,63.8540231891446
4039,84,59,"B",19.4,84.8141317452377
4040,84,59,"B",21.8,89.0742689129845
4041,84,59,"A",19.1,68.3448715111166
4042,84,59,"B",17.8,68.3238422590486
4043,84,59,"A",16.8,75.7847853670284
4044,84,59,"A",20.4,96.8885291804745
4045,84,59,"A",19,92.5824249489824
4046,84,59,"B",17.7,73.6977165657358
4047,84,59,"A",19.9,73.9554373356304
4048,84,59,"B",16.1,88.9410582888916
4049,84,59,"B",16,85.9225494598098
4050,84,59,"B",24.7,73.8716894851192
4051,84,59,"A",15.7,64.1518434151965
4052,84,59,"A",20.5,86.5744594354335
4053,84,59,"A",15.3,71.6558004249931
4054,84,59,"A",18.3,56.8903700695288
4055,84,59,"A",20.8,82.1659282377012
4056,84,59,"A",15.2,85.6014198965411
4057,84,59,"B",21.6,82.5989135314932
4058,84,59,"A",20.1,87.286467824515
4059,84,59,"B",17.9,69.9849462677661
4060,84,59,"B",20.2,79.4855166754425
4061,84,59,"A",19.5,86.8376587448008
4062,84,59,"A",15.8,72.5281279855106
4063,84,59,"A",13.6,69.8821059641064
4064,85,39,"B",19.7,81.0140774400136
4065,85,39,"A",15.2,64.7149089826701
4066,85,39,"A",19.1,72.0779451397417
4067,85,39,"A",12.7,65.5467170377935
4068,85,39,"B",15.5,65.4143537645846
4069,85,39,"A",20.3,89.589794177063
4070,85,39,"B",23.4,78.0767308704069
4071,85,39,"A",19.9,78.9216856688904
4072,85,39,"B",15.3,83.7809303250179
4073,85,39,"A",17.6,72.9500937198839
4074,85,39,"A",23.6,79.5950258311481
4075,85,39,"A",21.3,83.6820187096565
4076,85,39,"A",22.4,83.835148523601
4077,85,39,"A",23.2,86.4024495732836
4078,85,39,"A",20.8,73.6689230153527
4079,85,39,"A",23.7,80.0829558769878
4080,85,39,"A",15.4,77.912327747081
4081,85,39,"A",20.4,59.4687730429635
4082,85,39,"A",17.9,86.6008257613983
4083,85,39,"B",20.1,82.3835998413869
4084,85,39,"B",24.6,74.7976910103568
4085,85,39,"A",21.3,66.7474407827053
4086,85,39,"A",16.7,67.5697179179541
4087,85,39,"A",17.8,85.3281180193587
4088,85,39,"A",15.4,76.0930277986894
4089,85,39,"B",18.9,76.2541810527146
4090,85,39,"B",17.3,77.782201047469
4091,85,39,"A",22.4,93.6525167779108
4092,85,39,"A",17.3,75.0401712803242
4093,85,39,"A",22.1,81.5514643439198
4094,85,39,"B",22.1,80.3831332700761
4095,85,39,"B",17.5,74.6168153215813
4096,85,39,"A",25,71.7281940134824
4097,85,39,"A",19.4,77.8704791293859
4098,85,39,"A",16.6,93.2810678274261
4099,85,39,"B",19.5,78.1784739595688
4100,85,39,"A",15.3,78.1987441145879
4101,85,39,"A",21.9,79.9157093046444
4102,85,39,"B",15.7,85.5108547628866
4103,86,51,"A",24.5,92.3556745614816
4104,86,51,"A",11,65.8620679226213
4105,86,51,"B",14.9,69.5525779910304
4106,86,51,"B",17.9,73.2091113390064
4107,86,51,"A",16.5,68.316949026734
4108,86,51,"A",24.7,91.4170549903903
4109,86,51,"A",19.1,80.5572964624902
4110,86,51,"B",20.7,89.7421016531818
4111,86,51,"A",22.1,78.5610812958107
4112,86,51,"A",19.9,67.6978602980331
4113,86,51,"B",23.1,68.9610698690471
4114,86,51,"B",21.1,62.2950645104714
4115,86,51,"A",22.1,89.1977415658104
4116,86,51,"A",13.4,70.0151340727539
4117,86,51,"A",14.8,77.7740152317614
4118,86,51,"A",10.4,72.6904548258172
4119,86,51,"A",18.3,72.4965768735945
4120,86,51,"A",25,100.559546942752
4121,86,51,"A",15.4,89.6242085883553
4122,86,51,"B",20.6,82.1612950465074
4123,86,51,"A",21.1,79.7543282696937
4124,86,51,"B",20.3,85.3008116135888
4125,86,51,"A",18.2,84.492308274518
4126,86,51,"A",16.8,85.8543950283074
4127,86,51,"B",16.8,81.0242588390342
4128,86,51,"A",19.4,78.1090361526348
4129,86,51,"A",24.5,89.6081423324965
4130,86,51,"B",16.1,70.9482124198117
4131,86,51,"B",18.8,70.8088000320034
4132,86,51,"B",19.7,67.7295800526123
4133,86,51,"A",22.5,72.3589961027391
4134,86,51,"B",18.4,74.4249383338941
4135,86,51,"B",21.9,87.1662033399176
4136,86,51,"B",13.3,77.8694022316612
4137,86,51,"B",22.2,84.3437276529246
4138,86,51,"A",19.7,77.6305369901111
4139,86,51,"B",14.9,57.9964106635067
4140,86,51,"B",10,63.0295502901037
4141,86,51,"A",17.8,69.7051085761203
4142,86,51,"A",22,72.4084566563863
4143,86,51,"B",20.6,72.1491140894486
4144,86,51,"A",17.8,73.3474414123697
4145,86,51,"B",19.5,76.3664949747334
4146,86,51,"A",19.9,89.0804335934088
4147,86,51,"A",16.3,92.1400638058181
4148,86,51,"A",19.5,83.1075285090652
4149,86,51,"B",19.7,78.646359574076
4150,86,51,"A",16.4,88.7503138236357
4151,86,51,"B",20.1,84.754197147221
4152,86,51,"B",20.5,82.6952944389476
4153,86,51,"A",21.4,91.8270505233017
4154,87,74,"A",22.2,70.6500245174459
4155,87,74,"B",21,84.6866832007485
4156,87,74,"A",20.6,80.881975627132
4157,87,74,"B",19,85.8619456077216
4158,87,74,"B",21.1,75.0738790204953
4159,87,74,"A",14.3,66.9497428898221
4160,87,74,"A",22,91.4018341251764
4161,87,74,"B",17.2,78.5987804390267
4162,87,74,"A",28.7,86.8195544411571
4163,87,74,"B",17,68.7555429498137
4164,87,74,"A",7.8,55.5494808449638
4165,87,74,"A",24.8,89.7736932176588
4166,87,74,"A",17,81.5824082790232
4167,87,74,"A",21.7,72.3038676562399
4168,87,74,"A",20.3,85.4146149056876
4169,87,74,"B",23.7,88.7347372507139
4170,87,74,"B",15.7,75.3941862378345
4171,87,74,"B",14.6,73.5221541946171
4172,87,74,"B",23.6,80.3396417661702
4173,87,74,"B",15.5,56.7218086548472
4174,87,74,"B",13.2,64.4927151291477
4175,87,74,"A",22.5,72.1957191232213
4176,87,74,"B",19.1,79.179132894185
4177,87,74,"B",28.5,78.7294632130308
4178,87,74,"A",20.7,82.9386387505229
4179,87,74,"B",17.9,95.5594464264331
4180,87,74,"B",16.8,84.6172504443963
4181,87,74,"B",26.1,97.1098067932901
4182,87,74,"A",14.5,70.0758983033338
4183,87,74,"B",21.8,77.3626134042124
4184,87,74,"B",21.6,70.9991218703361
4185,87,74,"A",17.1,80.5665168866361
4186,87,74,"B",25.5,94.4321908405532
4187,87,74,"B",16.4,81.3219444401764
4188,87,74,"A",19.3,73.7660058414302
4189,87,74,"B",20.9,78.3995857133971
4190,87,74,"A",28.6,80.9830580232041
4191,87,74,"A",21.8,82.5203208132962
4192,87,74,"A",26.3,82.0320937503129
4193,87,74,"A",16.4,63.5078365973668
4194,87,74,"A",12.4,59.3266339487349
4195,87,74,"A",22.9,83.3625520220107
4196,87,74,"A",12.8,70.9502413641741
4197,87,74,"A",14,77.9755906899286
4198,87,74,"B",21.8,67.018415302752
4199,87,74,"A",19.1,91.0168991661089
4200,87,74,"A",22.7,76.8268763239705
4201,87,74,"A",25.1,90.3297775004066
4202,87,74,"A",23,92.3722102491872
4203,87,74,"A",20.9,74.4040667553557
4204,87,74,"A",21.6,74.7736622496051
4205,87,74,"A",19.9,81.5888769071275
4206,87,74,"B",26.2,79.7201646891071
4207,87,74,"A",19.6,76.1362796736785
4208,87,74,"A",22.6,76.2559205024527
4209,87,74,"B",15.6,75.5680641564095
4210,87,74,"A",19.5,84.9534769330329
4211,87,74,"A",11.4,75.594434011465
4212,87,74,"B",19.9,77.3204387362224
4213,87,74,"B",13.4,69.3958072340258
4214,87,74,"A",18.8,77.5625200626531
4215,87,74,"B",18.4,77.198440995333
4216,87,74,"A",23.2,83.1277259729959
4217,87,74,"B",16.8,69.1041848010188
4218,87,74,"A",16.7,76.5669164993606
4219,87,74,"A",11.5,62.4489821220466
4220,87,74,"A",21.8,82.4262300834517
4221,87,74,"A",23.7,84.8469066898846
4222,87,74,"A",18.4,67.432686506725
4223,87,74,"B",25.3,97.2141883113137
4224,87,74,"B",17.7,78.0763651288356
4225,87,74,"B",15.3,70.0789018456718
4226,87,74,"A",20.3,84.5452216240836
4227,87,74,"B",22.1,74.6774221667445
4228,88,54,"A",13.4,85.1515689297428
4229,88,54,"B",12.9,73.3782762940634
4230,88,54,"B",19.6,77.0926033994361
4231,88,54,"A",21.3,91.0060058436424
4232,88,54,"A",10,66.3416193328793
4233,88,54,"B",12.6,64.1984892441799
4234,88,54,"B",20.6,69.6828644621365
4235,88,54,"A",23,84.1739458114743
4236,88,54,"A",17.9,81.8164737913989
4237,88,54,"B",24.2,88.9120515835506
4238,88,54,"B",16.9,64.1748968827141
4239,88,54,"A",18.7,81.4047207932204
4240,88,54,"A",24.8,82.7650541312125
4241,88,54,"A",19.1,78.7238588005985
4242,88,54,"A",19.5,89.2277663613882
4243,88,54,"A",15.8,76.3763115836527
4244,88,54,"A",19.7,83.7769271466539
4245,88,54,"B",16.8,68.5530280706233
4246,88,54,"A",12.2,70.088899853875
4247,88,54,"B",15.5,61.6169922760146
4248,88,54,"A",18.4,84.465207460547
4249,88,54,"B",20.1,74.0627911159061
4250,88,54,"B",23.7,75.8660716615509
4251,88,54,"A",19.6,72.5242959746689
4252,88,54,"A",18.9,83.5536667568196
4253,88,54,"B",23.8,87.1827823424545
4254,88,54,"A",29.1,77.2995166493268
4255,88,54,"A",19.1,61.2411088389951
4256,88,54,"B",24.1,82.9800122437347
4257,88,54,"A",21.3,74.8499456322384
4258,88,54,"A",19.1,78.9832873307581
4259,88,54,"B",11.7,63.169592038799
4260,88,54,"B",15.5,69.7799237705204
4261,88,54,"B",17.2,78.0929293192741
4262,88,54,"A",15,77.7396585842801
4263,88,54,"B",14.8,68.9223031570451
4264,88,54,"B",17.7,80.2570846567091
4265,88,54,"B",23.2,70.2340722494153
4266,88,54,"A",15.7,67.6366926049157
4267,88,54,"B",19.9,82.0928434415567
4268,88,54,"A",18.6,74.895553676042
4269,88,54,"B",22.6,88.9634595921856
4270,88,54,"B",19.6,70.1917863730463
4271,88,54,"A",18.7,84.3622711032624
4272,88,54,"A",17.1,81.9076791478928
4273,88,54,"A",23,85.9330095171851
4274,88,54,"B",24,85.4547916572089
4275,88,54,"A",19.5,86.376982959577
4276,88,54,"A",32.5,96.9679401677783
4277,88,54,"A",19.4,81.4173343361946
4278,88,54,"A",31.1,87.6298789981435
4279,88,54,"A",18.9,72.8419010536511
4280,88,54,"A",13.1,72.738772224265
4281,88,54,"A",13.7,65.7898919314894
4282,89,36,"A",16,71.4223904037304
4283,89,36,"A",25.4,96.7719999888553
4284,89,36,"A",26.3,90.8150834940245
4285,89,36,"A",21,85.5396590749595
4286,89,36,"B",20.7,89.1625779365334
4287,89,36,"A",17.3,73.8853251784035
4288,89,36,"A",16.7,72.5184077956034
4289,89,36,"A",16.6,83.2317683301173
4290,89,36,"B",16,60.4253670837546
4291,89,36,"A",17.3,78.9591934444319
4292,89,36,"A",17,76.342378915544
4293,89,36,"B",21.6,95.067915508177
4294,89,36,"B",22.5,82.3235396333647
4295,89,36,"A",25.9,90.4686577369068
4296,89,36,"B",9.7,54.3431512744866
4297,89,36,"A",21.4,79.3377764996612
4298,89,36,"A",18.2,68.4806458079661
4299,89,36,"B",18.4,82.3634856212235
4300,89,36,"A",12.9,70.0069460817693
4301,89,36,"A",19.3,76.2630897352388
4302,89,36,"A",16.3,76.5358902908321
4303,89,36,"A",20.9,92.2489047171869
4304,89,36,"A",15,67.2034250493554
4305,89,36,"A",33.2,103.994043003593
4306,89,36,"A",16.3,74.7070663981889
4307,89,36,"A",18.3,68.9641961494995
4308,89,36,"B",14.5,58.8974762988637
4309,89,36,"A",18.1,87.2182595538653
4310,89,36,"B",28,104.34930389164
4311,89,36,"A",17.9,86.6619452762857
4312,89,36,"B",21.9,74.9960237419906
4313,89,36,"A",15.7,70.6420098650056
4314,89,36,"B",25.6,103.917905689798
4315,89,36,"A",21.3,87.9750667541507
4316,89,36,"A",16.6,80.1777230490084
4317,89,36,"A",20.4,95.2670851142036
4318,90,77,"B",18,67.978081941828
4319,90,77,"B",21.5,78.4142534300312
4320,90,77,"B",16.3,70.2103165901702
4321,90,77,"B",21.4,78.768708263036
4322,90,77,"A",25.8,79.985616224362
4323,90,77,"B",24.6,87.6442196672331
4324,90,77,"A",20.7,79.4230198666813
4325,90,77,"A",20.8,73.7642915716677
4326,90,77,"A",21.2,96.6248388411575
4327,90,77,"B",23.1,85.1394935297134
4328,90,77,"A",21,62.2820399951752
4329,90,77,"A",21.9,80.2667729687422
4330,90,77,"A",22.1,62.6469310843604
4331,90,77,"B",20.4,78.6597211161325
4332,90,77,"B",22.4,86.6147519825897
4333,90,77,"A",19.7,75.119121225947
4334,90,77,"A",23.5,84.9808116392915
4335,90,77,"A",17.8,79.3656329613975
4336,90,77,"A",20.3,77.3725296761275
4337,90,77,"A",19.6,90.4262157844947
4338,90,77,"A",15.2,87.8340710427047
4339,90,77,"B",24.3,92.9554023063642
4340,90,77,"B",14.9,80.0776721230474
4341,90,77,"B",24.7,105.746356977937
4342,90,77,"A",15.2,71.7369331578356
4343,90,77,"A",15.6,74.7935069816099
4344,90,77,"A",22.9,71.9145555391481
4345,90,77,"B",19.2,78.295196081688
4346,90,77,"B",12.1,63.8473716779873
4347,90,77,"A",25.5,87.1224367481253
4348,90,77,"B",9.5,65.2570656085954
4349,90,77,"A",16.7,73.9843231098472
4350,90,77,"A",13.4,67.8229890379949
4351,90,77,"A",17.2,55.9490680019741
4352,90,77,"B",19.9,89.5917187392456
4353,90,77,"A",18.2,82.3440137262358
4354,90,77,"B",17.2,61.3950043087169
4355,90,77,"A",18.8,78.4611384020169
4356,90,77,"A",20.6,92.3728710471162
4357,90,77,"A",16.1,88.3924720383706
4358,90,77,"A",11.2,86.5198494771425
4359,90,77,"B",15.8,69.2599491545393
4360,90,77,"A",11.9,75.4672180571345
4361,90,77,"A",22,94.3213694905231
4362,90,77,"B",27,84.3543584229522
4363,90,77,"A",14.9,77.0155584314468
4364,90,77,"A",16,76.4365202450411
4365,90,77,"A",16,84.244156403959
4366,90,77,"B",22.7,86.0998091069511
4367,90,77,"B",19.6,77.4286205216112
4368,90,77,"A",21.5,86.138337692546
4369,90,77,"A",22.6,75.3750864660745
4370,90,77,"B",20.5,86.0570481956046
4371,90,77,"A",21.3,79.0418671900971
4372,90,77,"A",14.8,75.8406373339311
4373,90,77,"A",19.3,80.7923871577067
4374,90,77,"B",17,77.7510106484305
4375,90,77,"B",14.3,65.6596272575082
4376,90,77,"A",14.8,71.3302669624848
4377,90,77,"B",23.3,81.4642302650798
4378,90,77,"B",14.3,76.2388010664326
4379,90,77,"B",17.9,92.9788755250017
4380,90,77,"A",23.4,89.6078138529786
4381,90,77,"A",20.8,71.4705333969706
4382,90,77,"A",22.1,73.7934369538778
4383,90,77,"B",20.8,81.4059925814637
4384,90,77,"A",18.9,86.3625604842045
4385,90,77,"A",10.7,77.3897466021476
4386,90,77,"A",17.1,66.7883539503714
4387,90,77,"A",14,71.8333865122118
4388,90,77,"B",18,78.041517117831
4389,90,77,"A",27.7,90.6662227825622
4390,90,77,"B",20.1,70.2299298097227
4391,90,77,"A",16.6,79.9021624521046
4392,90,77,"A",23.1,69.3460510929183
4393,90,77,"A",21.5,87.7582608437232
4394,90,77,"A",19.2,66.1651133818678
4395,91,71,"B",18.6,75.1971035480457
4396,91,71,"A",19,77.3229428062527
4397,91,71,"A",19.3,73.5609165301994
4398,91,71,"A",22,78.4509777889237
4399,91,71,"B",20.1,83.9168519339536
4400,91,71,"A",17,85.9106937512053
4401,91,71,"A",22.9,84.6436730284072
4402,91,71,"B",16.8,70.4408414426357
4403,91,71,"B",24.8,81.8776936361112
4404,91,71,"A",15.6,79.1293681659531
4405,91,71,"A",22.5,80.0402068407665
4406,91,71,"A",24.6,74.5204776509195
4407,91,71,"A",24.4,86.9514329906812
4408,91,71,"A",19.1,85.9318249070507
4409,91,71,"B",22.3,87.1412432761385
4410,91,71,"B",11,80.177520386735
4411,91,71,"B",21.3,101.697021518901
4412,91,71,"A",19.1,83.6497231701249
4413,91,71,"B",21.9,81.418620711537
